"縣市名稱","鄉鎮名稱","段號名稱","小段名稱","母號","子號","分號","面積(㎡)","使用單位名稱","使用部門名稱","使用分部名稱","使用分區名稱","使用地類名稱"
"高雄市","大寮區","潮寮北",,"0162","0000","003","16.33","高雄區處","高雄資產課","高雄資產課","住宅區       ","無"
"高雄市","大寮區","潮寮北",,"0168","0000","002","1.93","高雄區處","高雄資產課","高雄資產課","住宅區       ","無"
"高雄市","大寮區","潮寮北",,"0169","0000","001","7.49","高雄區處","高雄資產課","高雄資產課","住宅區       ","無"
"高雄市","大寮區","潮寮北",,"0197","0000","005","127.2","高雄區處","高雄資產課","高雄資產課","住宅區       ","無"
"高雄市","大寮區","潮寮北",,"0198","0000","002","38.96","高雄區處","高雄資產課","高雄資產課","住宅區       ","無"
"高雄市","大寮區","潮寮北",,"0215","0000","000","74.55","高雄區處","高雄資產課","高雄資產課","住宅區       ","無"
"高雄市","大寮區","潮寮北",,"0216","0000","002","372.77","高雄區處","高雄資產課","高雄資產課","住宅區       ","無"
"高雄市","大寮區","潮寮北",,"0217","0000","001","81.64","高雄區處","高雄資產課","高雄資產課","住宅區       ","無"
"高雄市","大寮區","潮寮南",,"0035","0000","012","267.6","高雄區處","高雄資產課","高雄資產課","道路        ","無"
"高雄市","大寮區","潮寮南",,"0035","0001","005","388.76","高雄區處","高雄資產課","高雄資產課","住宅區       ","無"
"高雄市","大寮區","潮寮南",,"0035","0002","007","404.67","高雄區處","高雄資產課","高雄資產課","住宅區       ","無"
"高雄市","大寮區","潮寮南",,"0727","0000","000","46.76","高雄區處","高雄資產課","高雄資產課","住宅區       ","無"
"高雄市","大寮區","潮寮南",,"0728","0000","000","2.8","高雄區處","高雄資產課","高雄資產課","道路        ","無"
"高雄市","大寮區","潮寮南",,"0731","0000","000","1.04","高雄區處","高雄資產課","高雄資產課","道路        ","無"
"高雄市","大寮區","潮寮南",,"0732","0000","000","0.87","高雄區處","高雄資產課","高雄資產課","住宅區       ","無"
"高雄市","大寮區","潮寮南",,"0733","0000","000","42.4","高雄區處","高雄資產課","高雄資產課","道路        ","無"
"高雄市","大寮區","潮寮南",,"0733","0001","000","3.42","高雄區處","高雄資產課","高雄資產課","住宅區       ","無"
"高雄市","大寮區","潮寮南",,"0733","0002","000","1.56","高雄區處","高雄資產課","高雄資產課","道路        ","無"
"高雄市","大寮區","潮寮南",,"0733","0003","000","4.15","高雄區處","高雄資產課","高雄資產課","道路        ","無"
"高雄市","大寮區","潮寮南",,"0734","0000","000","8.89","高雄區處","高雄資產課","高雄資產課","道路        ","無"
"高雄市","大寮區","潮寮南",,"0737","0000","000","645.96","高雄區處","高雄資產課","高雄資產課","住宅區       ","無"
"高雄市","大寮區","潮寮南",,"0737","0001","000","1.89","高雄區處","高雄資產課","高雄資產課","道路        ","無"
"高雄市","大寮區","潮寮南",,"0738","0000","000","0.46","高雄區處","高雄資產課","高雄資產課","道路        ","無"
"高雄市","大寮區","潮寮南",,"0744","0000","000","15.71","高雄區處","高雄資產課","高雄資產課","道路        ","無"
"高雄市","大寮區","會結北",,"0361","0000","001","387.38","高雄區處","高雄資產課","高雄資產課","住宅區       ","無"
"高雄市","大寮區","會結北",,"0454","0000","000","136.74","高雄區處","高雄資產課","高雄資產課","農業區       ","無"
"高雄市","大寮區","新厝南",,"0562","0000","000","235.43","高雄區處","高雄資產課","高雄資產課","農業區       ","無"
"高雄市","大寮區","上寮北",,"0152","0000","000","155.19","高雄區處","高雄資產課","高雄資產課","農業區       ","無"
"高雄市","大寮區","上寮北",,"0160","0000","002","373","高雄區處","高雄資產課","高雄資產課","農業區       ","無"
"高雄市","大寮區","上寮北",,"0592","0000","000","553.81","高雄區處","高雄資產課","高雄資產課","農業區       ","無"
"高雄市","大寮區","上寮南",,"0038","0000","000","305.22","高雄區處","高雄資產課","高雄資產課","農業區       ","無"
"高雄市","大寮區","上寮南",,"0091","0000","000","147.09","高雄區處","高雄資產課","高雄資產課","農業區       ","無"
"高雄市","大寮區","上寮南",,"0210","0000","000","153.43","高雄區處","高雄資產課","高雄資產課","農業區       ","無"
"高雄市","大寮區","上寮南",,"0274","0000","000","628.67","高雄區處","高雄資產課","高雄資產課","農業區       ","無"
"高雄市","大寮區","上寮南",,"0274","0001","000","288.19","高雄區處","高雄資產課","高雄資產課","農業區       ","無"
"高雄市","大寮區","上寮南",,"0275","0000","000","131.42","高雄區處","高雄資產課","高雄資產課","農業區       ","無"
"高雄市","大寮區","頂寮",,"0124","0000","000","586.19","高雄區處","高雄資產課","高雄資產課","農業區       ","無"
"高雄市","大寮區","頂寮",,"0759","0000","000","312.49","高雄區處","高雄資產課","高雄資產課","農業區       ","無"
"高雄市","大寮區","三隆",,"1156","0000","002","700.89","高雄區處","高雄資產課","高雄資產課","鐵路用地      ","無"
"高雄市","大寮區","三隆",,"1157","0000","001","116.2","高雄區處","高雄資產課","高雄資產課","農業區       ","無"
"高雄市","大樹區","溪埔",,"0196","0002","000","96","高雄區處","旗山資產課","旗山資產課","特定專用區     ","特定目的事業用地"
"高雄市","大樹區","溪埔",,"0242","0004","000","141","高雄區處","旗山資產課","旗山資產課","一般農業區     ","交通用地"
"高雄市","大樹區","溪埔",,"0242","0039","000","67","高雄區處","旗山資產課","旗山資產課","一般農業區     ","交通用地"
"高雄市","大樹區","溪埔",,"0242","0042","000","1","高雄區處","旗山資產課","旗山資產課","一般農業區     ","交通用地"
"高雄市","大樹區","溪埔",,"0310","0125","000","31","高雄區處","旗山資產課","旗山資產課","山坡地保育區    ","丙種建築用地"
"高雄市","大樹區","溪埔",,"0310","0296","000","20","高雄區處","旗山資產課","旗山資產課","山坡地保育區    ","丙種建築用地"
"高雄市","大樹區","東隆",,"0063","0000","000","1.93","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0000","000","17.19","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0002","000","4.76","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0002","002","3.24","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0003","000","0.14","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0004","000","2.83","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0019","000","5.8","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0020","000","0.63","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0021","000","1.1","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0022","000","1.61","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0023","000","1.77","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0024","000","3.37","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0025","000","4.3","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0026","000","3.86","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0027","000","3.73","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0028","000","3.92","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0029","000","7.17","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0030","000","3.68","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0065","0031","000","3.78","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0066","0001","000","10.68","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0075","0000","000","5.35","高雄區處","旗山資產課","旗山資產課","道路        ","無"
"高雄市","大樹區","東隆",,"0105","0001","000","82.04","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","東隆",,"0115","0001","000","266.78","高雄區處","旗山資產課","旗山資產課","道路        ","無"
"高雄市","大樹區","東隆",,"0115","0001","002","50","高雄區處","旗山資產課","旗山資產課","道路        ","無"
"高雄市","大樹區","新興",,"0885","0000","000","7","高雄區處","旗山資產課","旗山資產課","鐵路用地      ","無"
"高雄市","大樹區","九曲",,"0117","0000","000","4.09","高雄區處","旗山資產課","旗山資產課","住宅區       ","無"
"高雄市","大樹區","大庄",,"0002","0000","000","4319.5","高雄區處","旗山資產課","旗山資產課","特定農業區     ","農牧用地"
"高雄市","大樹區","大庄",,"0003","0000","000","6960.44","高雄區處","旗山資產課","旗山資產課","特定農業區     ","農牧用地"
"高雄市","大樹區","大庄",,"0149","0000","000","5651.89","高雄區處","旗山資產課","旗山資產課","特定農業區     ","農牧用地"
"高雄市","大樹區","大庄",,"0533","0000","000","31.65","高雄區處","旗山資產課","旗山資產課","農業區       ","無"
"高雄市","大樹區","大庄",,"0634","0000","000","56.08","高雄區處","旗山資產課","旗山資產課","道路        ","無"
"高雄市","大樹區","大庄",,"0773","0000","000","1.97","高雄區處","旗山資產課","旗山資產課","綠地        ","無"
"高雄市","大樹區","大庄",,"0775","0000","000","30.24","高雄區處","旗山資產課","旗山資產課","道路        ","無"
"高雄市","大樹區","大庄",,"0784","0000","000","217.89","高雄區處","旗山資產課","旗山資產課","道路        ","無"
"高雄市","大樹區","大庄",,"0786","0000","000","185.36","高雄區處","旗山資產課","旗山資產課","道路        ","無"
"高雄市","大樹區","大庄",,"0787","0000","000","238.18","高雄區處","旗山資產課","旗山資產課","道路        ","無"
"高雄市","大樹區","埔尾",,"0168","0000","000","21.08","高雄區處","旗山資產課","旗山資產課","道路        ","無"
